"region";"år";"statistikkvariabel";"Folkemengde 1. januar, etter region, år og statistikkvariabel"
"1523 Ørskog";"2014";"Personer";2301
"1523 Ørskog";"2015";"Personer";2294
"1523 Ørskog";"2016";"Personer";2310
"1523 Ørskog";"2017";"Personer";2296
"1524 Norddal";"1986";"Personer";2086
"1524 Norddal";"1987";"Personer";2084
"1524 Norddal";"1988";"Personer";2021
"1524 Norddal";"1989";"Personer";2039
"1524 Norddal";"1990";"Personer";2043
"1524 Norddal";"1991";"Personer";2026
"1524 Norddal";"1992";"Personer";2010
"1524 Norddal";"1993";"Personer";2019
"1524 Norddal";"1994";"Personer";2002
"1524 Norddal";"1995";"Personer";2002
"1524 Norddal";"1996";"Personer";2028
"1524 Norddal";"1997";"Personer";1998
"1524 Norddal";"1998";"Personer";1989
"1524 Norddal";"1999";"Personer";1969
"1524 Norddal";"2000";"Personer";1960
"1524 Norddal";"2001";"Personer";1954
"1524 Norddal";"2002";"Personer";1905
"1524 Norddal";"2003";"Personer";1899
"1524 Norddal";"2004";"Personer";1845
"1524 Norddal";"2005";"Personer";1817
"1524 Norddal";"2006";"Personer";1808
"1524 Norddal";"2007";"Personer";1817
"1524 Norddal";"2008";"Personer";1761
"1524 Norddal";"2009";"Personer";1769
"1524 Norddal";"2010";"Personer";1801
"1524 Norddal";"2011";"Personer";1761
"1524 Norddal";"2012";"Personer";1738
"1524 Norddal";"2013";"Personer";1739
"1524 Norddal";"2014";"Personer";1685
"1524 Norddal";"2015";"Personer";1676
"1524 Norddal";"2016";"Personer";1652
"1524 Norddal";"2017";"Personer";1663
"1525 Stranda";"1986";"Personer";4745
"1525 Stranda";"1987";"Personer";4750
"1525 Stranda";"1988";"Personer";4668
"1525 Stranda";"1989";"Personer";4655
"1525 Stranda";"1990";"Personer";4660
"1525 Stranda";"1991";"Personer";4595
"1525 Stranda";"1992";"Personer";4550
"1525 Stranda";"1993";"Personer";4542
"1525 Stranda";"1994";"Personer";4523
"1525 Stranda";"1995";"Personer";4543
"1525 Stranda";"1996";"Personer";4585
"1525 Stranda";"1997";"Personer";4592
"1525 Stranda";"1998";"Personer";4640
"1525 Stranda";"1999";"Personer";4699
"1525 Stranda";"2000";"Personer";4677
"1525 Stranda";"2001";"Personer";4656
"1525 Stranda";"2002";"Personer";4683
"1525 Stranda";"2003";"Personer";4705
"1525 Stranda";"2004";"Personer";4663
"1525 Stranda";"2005";"Personer";4605
"1525 Stranda";"2006";"Personer";4544
"1525 Stranda";"2007";"Personer";4500
"1525 Stranda";"2008";"Personer";4543
"1525 Stranda";"2009";"Personer";4533
"1525 Stranda";"2010";"Personer";4531
"1525 Stranda";"2011";"Personer";4575
"1525 Stranda";"2012";"Personer";4602
"1525 Stranda";"2013";"Personer";4610
"1525 Stranda";"2014";"Personer";4616
"1525 Stranda";"2015";"Personer";4605
"1525 Stranda";"2016";"Personer";4598
"1525 Stranda";"2017";"Personer";4623
"1526 Stordal";"1986";"Personer";1027
"1526 Stordal";"1987";"Personer";1017
"1526 Stordal";"1988";"Personer";1036
"1526 Stordal";"1989";"Personer";1038
"1526 Stordal";"1990";"Personer";1028
"1526 Stordal";"1991";"Personer";1025
"1526 Stordal";"1992";"Personer";1027
"1526 Stordal";"1993";"Personer";1029
"1526 Stordal";"1994";"Personer";1021
"1526 Stordal";"1995";"Personer";1057
"1526 Stordal";"1996";"Personer";1064
"1526 Stordal";"1997";"Personer";1084
"1526 Stordal";"1998";"Personer";1092
"1526 Stordal";"1999";"Personer";1064
"1526 Stordal";"2000";"Personer";1052
"1526 Stordal";"2001";"Personer";1070
"1526 Stordal";"2002";"Personer";1024
"1526 Stordal";"2003";"Personer";994
"1526 Stordal";"2004";"Personer";966
"1526 Stordal";"2005";"Personer";1007
"1526 Stordal";"2006";"Personer";996
"1526 Stordal";"2007";"Personer";984
"1526 Stordal";"2008";"Personer";979
"1526 Stordal";"2009";"Personer";1001
"1526 Stordal";"2010";"Personer";1030
"1526 Stordal";"2011";"Personer";1022
"1526 Stordal";"2012";"Personer";1026
"1526 Stordal";"2013";"Personer";1052
"1526 Stordal";"2014";"Personer";1035
"1526 Stordal";"2015";"Personer";1043
"1526 Stordal";"2016";"Personer";1020
"1526 Stordal";"2017";"Personer";1005
"1528 Sykkylven";"1986";"Personer";6753
"1528 Sykkylven";"1987";"Personer";6763
"1528 Sykkylven";"1988";"Personer";6760
"1528 Sykkylven";"1989";"Personer";6792
"1528 Sykkylven";"1990";"Personer";6823
"1528 Sykkylven";"1991";"Personer";6887
"1528 Sykkylven";"1992";"Personer";6942
"1528 Sykkylven";"1993";"Personer";7011
"1528 Sykkylven";"1994";"Personer";7006
"1528 Sykkylven";"1995";"Personer";7029
"1528 Sykkylven";"1996";"Personer";7083
"1528 Sykkylven";"1997";"Personer";7096
"1528 Sykkylven";"1998";"Personer";7160
"1528 Sykkylven";"1999";"Personer";7248
"1528 Sykkylven";"2000";"Personer";7280
"1528 Sykkylven";"2001";"Personer";7383
"1528 Sykkylven";"2002";"Personer";7446
"1528 Sykkylven";"2003";"Personer";7424
"1528 Sykkylven";"2004";"Personer";7444
"1528 Sykkylven";"2005";"Personer";7446
"1528 Sykkylven";"2006";"Personer";7421
"1528 Sykkylven";"2007";"Personer";7467
"1528 Sykkylven";"2008";"Personer";7491
"1528 Sykkylven";"2009";"Personer";7565
"1528 Sykkylven";"2010";"Personer";7589
"1528 Sykkylven";"2011";"Personer";7662
"1528 Sykkylven";"2012";"Personer";7664
"1528 Sykkylven";"2013";"Personer";7673
"1528 Sykkylven";"2014";"Personer";7730
"1528 Sykkylven";"2015";"Personer";7707
"1528 Sykkylven";"2016";"Personer";7675
"1528 Sykkylven";"2017";"Personer";7695
"1529 Skodje";"1986";"Personer";3151
"1529 Skodje";"1987";"Personer";3196
"1529 Skodje";"1988";"Personer";3252
"1529 Skodje";"1989";"Personer";3298
"1529 Skodje";"1990";"Personer";3355
"1529 Skodje";"1991";"Personer";3340
"1529 Skodje";"1992";"Personer";3338
"1529 Skodje";"1993";"Personer";3335
"1529 Skodje";"1994";"Personer";3348
"1529 Skodje";"1995";"Personer";3400
"1529 Skodje";"1996";"Personer";3428
"1529 Skodje";"1997";"Personer";3462
"1529 Skodje";"1998";"Personer";3505
"1529 Skodje";"1999";"Personer";3491
"1529 Skodje";"2000";"Personer";3513
"1529 Skodje";"2001";"Personer";3533
"1529 Skodje";"2002";"Personer";3570
"1529 Skodje";"2003";"Personer";3590
"1529 Skodje";"2004";"Personer";3558
"1529 Skodje";"2005";"Personer";3597
"1529 Skodje";"2006";"Personer";3638
"1529 Skodje";"2007";"Personer";3668
"1529 Skodje";"2008";"Personer";3750
"1529 Skodje";"2009";"Personer";3901
"1529 Skodje";"2010";"Personer";3944
"1529 Skodje";"2011";"Personer";4079
"1529 Skodje";"2012";"Personer";4184
"1529 Skodje";"2013";"Personer";4282
"1529 Skodje";"2014";"Personer";4387
"1529 Skodje";"2015";"Personer";4465
"1529 Skodje";"2016";"Personer";4620
"1529 Skodje";"2017";"Personer";4667
"1531 Sula";"1986";"Personer";6737
"1531 Sula";"1987";"Personer";6787
"1531 Sula";"1988";"Personer";6764
"1531 Sula";"1989";"Personer";6734
"1531 Sula";"1990";"Personer";6691
"1531 Sula";"1991";"Personer";6723
"1531 Sula";"1992";"Personer";6739
"1531 Sula";"1993";"Personer";6777
"1531 Sula";"1994";"Personer";6770
"1531 Sula";"1995";"Personer";6823
"1531 Sula";"1996";"Personer";6802
"1531 Sula";"1997";"Personer";6861
"1531 Sula";"1998";"Personer";6938
"1531 Sula";"1999";"Personer";7005
"1531 Sula";"2000";"Personer";7070
"1531 Sula";"2001";"Personer";7073
"1531 Sula";"2002";"Personer";7230
"1531 Sula";"2003";"Personer";7304
"1531 Sula";"2004";"Personer";7342
"1531 Sula";"2005";"Personer";7453
"1531 Sula";"2006";"Personer";7502
"1531 Sula";"2007";"Personer";7538
"1531 Sula";"2008";"Personer";7626
"1531 Sula";"2009";"Personer";7778
"1531 Sula";"2010";"Personer";7931
"1531 Sula";"2011";"Personer";8096
"1531 Sula";"2012";"Personer";8256
"1531 Sula";"2013";"Personer";8397
"1531 Sula";"2014";"Personer";8651
"1531 Sula";"2015";"Personer";8855
"1531 Sula";"2016";"Personer";8952
"1531 Sula";"2017";"Personer";9007
"1532 Giske";"1986";"Personer";6150
"1532 Giske";"1987";"Personer";6161
"1532 Giske";"1988";"Personer";6175
"1532 Giske";"1989";"Personer";6246
"1532 Giske";"1990";"Personer";6253
"1532 Giske";"1991";"Personer";6203
"1532 Giske";"1992";"Personer";6240
"1532 Giske";"1993";"Personer";6169
"1532 Giske";"1994";"Personer";6177
"1532 Giske";"1995";"Personer";6193
"1532 Giske";"1996";"Personer";6183
"1532 Giske";"1997";"Personer";6198
"1532 Giske";"1998";"Personer";6271
"1532 Giske";"1999";"Personer";6337
"1532 Giske";"2000";"Personer";6344
"1532 Giske";"2001";"Personer";6395
"1532 Giske";"2002";"Personer";6439
"1532 Giske";"2003";"Personer";6495
"1532 Giske";"2004";"Personer";6578
"1532 Giske";"2005";"Personer";6591
"1532 Giske";"2006";"Personer";6630
"1532 Giske";"2007";"Personer";6647
"1532 Giske";"2008";"Personer";6777
"1532 Giske";"2009";"Personer";6873
"1532 Giske";"2010";"Personer";7029
"1532 Giske";"2011";"Personer";7149
"1532 Giske";"2012";"Personer";7312
"1532 Giske";"2013";"Personer";7541
"1532 Giske";"2014";"Personer";7739
"1532 Giske";"2015";"Personer";7924
"1532 Giske";"2016";"Personer";8094
"1532 Giske";"2017";"Personer";8176
"1534 Haram";"1986";"Personer";8716
"1534 Haram";"1987";"Personer";8677
"1534 Haram";"1988";"Personer";8621
"1534 Haram";"1989";"Personer";8624
"1534 Haram";"1990";"Personer";8629
"1534 Haram";"1991";"Personer";8556
"1534 Haram";"1992";"Personer";8606
"1534 Haram";"1993";"Personer";8582
"1534 Haram";"1994";"Personer";8605
"1534 Haram";"1995";"Personer";8630
"1534 Haram";"1996";"Personer";8608
"1534 Haram";"1997";"Personer";8634
"1534 Haram";"1998";"Personer";8734
"1534 Haram";"1999";"Personer";8733
"1534 Haram";"2000";"Personer";8774
"1534 Haram";"2001";"Personer";8792
"1534 Haram";"2002";"Personer";8781
"1534 Haram";"2003";"Personer";8819
"1534 Haram";"2004";"Personer";8781
"1534 Haram";"2005";"Personer";8715
"1534 Haram";"2006";"Personer";8643
"1534 Haram";"2007";"Personer";8606
"1534 Haram";"2008";"Personer";8617
"1534 Haram";"2009";"Personer";8694
"1534 Haram";"2010";"Personer";8739
"1534 Haram";"2011";"Personer";8857
"1534 Haram";"2012";"Personer";8973
"1534 Haram";"2013";"Personer";9020
"1534 Haram";"2014";"Personer";9084
"1534 Haram";"2015";"Personer";9120
"1534 Haram";"2016";"Personer";9200
"1534 Haram";"2017";"Personer";9312
"1535 Vestnes";"1986";"Personer";6359
"1535 Vestnes";"1987";"Personer";6344
"1535 Vestnes";"1988";"Personer";6393
"1535 Vestnes";"1989";"Personer";6389
"1535 Vestnes";"1990";"Personer";6396
"1535 Vestnes";"1991";"Personer";6413
"1535 Vestnes";"1992";"Personer";6447
"1535 Vestnes";"1993";"Personer";6455
"1535 Vestnes";"1994";"Personer";6460
"1535 Vestnes";"1995";"Personer";6467
"1535 Vestnes";"1996";"Personer";6470
"1535 Vestnes";"1997";"Personer";6512
"1535 Vestnes";"1998";"Personer";6490
"1535 Vestnes";"1999";"Personer";6505
"1535 Vestnes";"2000";"Personer";6530
"1535 Vestnes";"2001";"Personer";6486
"1535 Vestnes";"2002";"Personer";6424
"1535 Vestnes";"2003";"Personer";6442
"1535 Vestnes";"2004";"Personer";6389
"1535 Vestnes";"2005";"Personer";6390
"1535 Vestnes";"2006";"Personer";6442
"1535 Vestnes";"2007";"Personer";6402
"1535 Vestnes";"2008";"Personer";6434
"1535 Vestnes";"2009";"Personer";6478
"1535 Vestnes";"2010";"Personer";6506
"1535 Vestnes";"2011";"Personer";6504
"1535 Vestnes";"2012";"Personer";6539
"1535 Vestnes";"2013";"Personer";6626
"1535 Vestnes";"2014";"Personer";6615
"1535 Vestnes";"2015";"Personer";6708
"1535 Vestnes";"2016";"Personer";6611
"1535 Vestnes";"2017";"Personer";6577
"1539 Rauma";"1986";"Personer";7874
"1539 Rauma";"1987";"Personer";7810
"1539 Rauma";"1988";"Personer";7793
"1539 Rauma";"1989";"Personer";7833
"1539 Rauma";"1990";"Personer";7819
"1539 Rauma";"1991";"Personer";7825
"1539 Rauma";"1992";"Personer";7793
"1539 Rauma";"1993";"Personer";7785
"1539 Rauma";"1994";"Personer";7701
"1539 Rauma";"1995";"Personer";7715
"1539 Rauma";"1996";"Personer";7719
"1539 Rauma";"1997";"Personer";7646
"1539 Rauma";"1998";"Personer";7615
"1539 Rauma";"1999";"Personer";7504
"1539 Rauma";"2000";"Personer";7415
"1539 Rauma";"2001";"Personer";7422
"1539 Rauma";"2002";"Personer";7381
"1539 Rauma";"2003";"Personer";7312
"1539 Rauma";"2004";"Personer";7334
"1539 Rauma";"2005";"Personer";7336
"1539 Rauma";"2006";"Personer";7347
"1539 Rauma";"2007";"Personer";7325
"1539 Rauma";"2008";"Personer";7379
"1539 Rauma";"2009";"Personer";7376
"1539 Rauma";"2010";"Personer";7413
"1539 Rauma";"2011";"Personer";7400
"1539 Rauma";"2012";"Personer";7428
"1539 Rauma";"2013";"Personer";7421
"1539 Rauma";"2014";"Personer";7453
"1539 Rauma";"2015";"Personer";7445
"1539 Rauma";"2016";"Personer";7492
"1539 Rauma";"2017";"Personer";7503
"1543 Nesset";"1986";"Personer";3363
"1543 Nesset";"1987";"Personer";3343
"1543 Nesset";"1988";"Personer";3361
"1543 Nesset";"1989";"Personer";3346
"1543 Nesset";"1990";"Personer";3353
"1543 Nesset";"1991";"Personer";3351
"1543 Nesset";"1992";"Personer";3331
"1543 Nesset";"1993";"Personer";3321
"1543 Nesset";"1994";"Personer";3331
"1543 Nesset";"1995";"Personer";3291
"1543 Nesset";"1996";"Personer";3281
"1543 Nesset";"1997";"Personer";3279
"1543 Nesset";"1998";"Personer";3267
"1543 Nesset";"1999";"Personer";3291
"1543 Nesset";"2000";"Personer";3289
"1543 Nesset";"2001";"Personer";3259
"1543 Nesset";"2002";"Personer";3248
"1543 Nesset";"2003";"Personer";3244
"1543 Nesset";"2004";"Personer";3201
"1543 Nesset";"2005";"Personer";3181
"1543 Nesset";"2006";"Personer";3139
"1543 Nesset";"2007";"Personer";3088
"1543 Nesset";"2008";"Personer";3061
"1543 Nesset";"2009";"Personer";3076
"1543 Nesset";"2010";"Personer";3074
"1543 Nesset";"2011";"Personer";2988
"1543 Nesset";"2012";"Personer";3004
"1543 Nesset";"2013";"Personer";2995
"1543 Nesset";"2014";"Personer";3001
"1543 Nesset";"2015";"Personer";2975
"1543 Nesset";"2016";"Personer";2970
"1543 Nesset";"2017";"Personer";2963
"1545 Midsund";"1986";"Personer";2126
"1545 Midsund";"1987";"Personer";2102
"1545 Midsund";"1988";"Personer";2095
"1545 Midsund";"1989";"Personer";2094
"1545 Midsund";"1990";"Personer";2077
"1545 Midsund";"1991";"Personer";2055
"1545 Midsund";"1992";"Personer";2037
"1545 Midsund";"1993";"Personer";2041
"1545 Midsund";"1994";"Personer";2029
"1545 Midsund";"1995";"Personer";2035
"1545 Midsund";"1996";"Personer";2041
"1545 Midsund";"1997";"Personer";2010
"1545 Midsund";"1998";"Personer";2009
"1545 Midsund";"1999";"Personer";1979
"1545 Midsund";"2000";"Personer";1978
"1545 Midsund";"2001";"Personer";1976
"1545 Midsund";"2002";"Personer";1956
"1545 Midsund";"2003";"Personer";1959
"1545 Midsund";"2004";"Personer";1925
"1545 Midsund";"2005";"Personer";1939
"1545 Midsund";"2006";"Personer";1923
"1545 Midsund";"2007";"Personer";1910
"1545 Midsund";"2008";"Personer";1901
"1545 Midsund";"2009";"Personer";1922
"1545 Midsund";"2010";"Personer";1952
"1545 Midsund";"2011";"Personer";1968
"1545 Midsund";"2012";"Personer";1988
"1545 Midsund";"2013";"Personer";2010
"1545 Midsund";"2014";"Personer";2036
"1545 Midsund";"2015";"Personer";2068
"1545 Midsund";"2016";"Personer";2088
"1545 Midsund";"2017";"Personer";2085
"1546 Sandøy";"1986";"Personer";1610
"1546 Sandøy";"1987";"Personer";1576
"1546 Sandøy";"1988";"Personer";1552
"1546 Sandøy";"1989";"Personer";1542
"1546 Sandøy";"1990";"Personer";1528
"1546 Sandøy";"1991";"Personer";1491
"1546 Sandøy";"1992";"Personer";1473
"1546 Sandøy";"1993";"Personer";1443
"1546 Sandøy";"1994";"Personer";1433
"1546 Sandøy";"1995";"Personer";1406
"1546 Sandøy";"1996";"Personer";1390
"1546 Sandøy";"1997";"Personer";1375
"1546 Sandøy";"1998";"Personer";1359
"1546 Sandøy";"1999";"Personer";1359
"1546 Sandøy";"2000";"Personer";1332
"1546 Sandøy";"2001";"Personer";1318
"1546 Sandøy";"2002";"Personer";1305
"1546 Sandøy";"2003";"Personer";1295
"1546 Sandøy";"2004";"Personer";1279
"1546 Sandøy";"2005";"Personer";1274
"1546 Sandøy";"2006";"Personer";1270
"1546 Sandøy";"2007";"Personer";1276
"1546 Sandøy";"2008";"Personer";1281
"1546 Sandøy";"2009";"Personer";1307
"1546 Sandøy";"2010";"Personer";1320
"1546 Sandøy";"2011";"Personer";1332
"1546 Sandøy";"2012";"Personer";1315
"1546 Sandøy";"2013";"Personer";1291
"1546 Sandøy";"2014";"Personer";1285
"1546 Sandøy";"2015";"Personer";1262
"1546 Sandøy";"2016";"Personer";1270
"1546 Sandøy";"2017";"Personer";1246
"1547 Aukra";"1986";"Personer";2995
"1547 Aukra";"1987";"Personer";3009
"1547 Aukra";"1988";"Personer";2969
"1547 Aukra";"1989";"Personer";2988
"1547 Aukra";"1990";"Personer";2967
"1547 Aukra";"1991";"Personer";2979
"1547 Aukra";"1992";"Personer";2948
"1547 Aukra";"1993";"Personer";2975
"1547 Aukra";"1994";"Personer";2946
"1547 Aukra";"1995";"Personer";2934
"1547 Aukra";"1996";"Personer";2978
"1547 Aukra";"1997";"Personer";2988
"1547 Aukra";"1998";"Personer";2983
"1547 Aukra";"1999";"Personer";2961
"1547 Aukra";"2000";"Personer";2978
"1547 Aukra";"2001";"Personer";2968
"1547 Aukra";"2002";"Personer";3026
"1547 Aukra";"2003";"Personer";3038
"1547 Aukra";"2004";"Personer";3055
"1547 Aukra";"2005";"Personer";3050
"1547 Aukra";"2006";"Personer";3099
"1547 Aukra";"2007";"Personer";3142
"1547 Aukra";"2008";"Personer";3174
"1547 Aukra";"2009";"Personer";3183
"1547 Aukra";"2010";"Personer";3196
"1547 Aukra";"2011";"Personer";3249
"1547 Aukra";"2012";"Personer";3289
"1547 Aukra";"2013";"Personer";3339
"1547 Aukra";"2014";"Personer";3377
"1547 Aukra";"2015";"Personer";3466
"1547 Aukra";"2016";"Personer";3518
"1547 Aukra";"2017";"Personer";3547
"1548 Fræna";"1986";"Personer";8893
"1548 Fræna";"1987";"Personer";8910
"1548 Fræna";"1988";"Personer";8921
"1548 Fræna";"1989";"Personer";8869
"1548 Fræna";"1990";"Personer";8916
"1548 Fræna";"1991";"Personer";8886
"1548 Fræna";"1992";"Personer";8973
"1548 Fræna";"1993";"Personer";8999
"1548 Fræna";"1994";"Personer";9009
"1548 Fræna";"1995";"Personer";9067
"1548 Fræna";"1996";"Personer";9048
"1548 Fræna";"1997";"Personer";9125
"1548 Fræna";"1998";"Personer";9105
"1548 Fræna";"1999";"Personer";9094
"1548 Fræna";"2000";"Personer";9005
"1548 Fræna";"2001";"Personer";9040
"1548 Fræna";"2002";"Personer";8949
"1548 Fræna";"2003";"Personer";8937
"1548 Fræna";"2004";"Personer";9004
"1548 Fræna";"2005";"Personer";9023
"1548 Fræna";"2006";"Personer";9088
"1548 Fræna";"2007";"Personer";9131
"1548 Fræna";"2008";"Personer";9189
"1548 Fræna";"2009";"Personer";9257
"1548 Fræna";"2010";"Personer";9336
"1548 Fræna";"2011";"Personer";9324
"1548 Fræna";"2012";"Personer";9484
"1548 Fræna";"2013";"Personer";9614
"1548 Fræna";"2014";"Personer";9720
"1548 Fræna";"2015";"Personer";9787
"1548 Fræna";"2016";"Personer";9717
"1548 Fræna";"2017";"Personer";9741
"1551 Eide";"1986";"Personer";3084
"1551 Eide";"1987";"Personer";3102
"1551 Eide";"1988";"Personer";3085
"1551 Eide";"1989";"Personer";3063
"1551 Eide";"1990";"Personer";3071
"1551 Eide";"1991";"Personer";3073
"1551 Eide";"1992";"Personer";3050
"1551 Eide";"1993";"Personer";3043
"1551 Eide";"1994";"Personer";3067
"1551 Eide";"1995";"Personer";3060
"1551 Eide";"1996";"Personer";3037
"1551 Eide";"1997";"Personer";3059
"1551 Eide";"1998";"Personer";3096
"1551 Eide";"1999";"Personer";3092
"1551 Eide";"2000";"Personer";3193
"1551 Eide";"2001";"Personer";3224
"1551 Eide";"2002";"Personer";3272
"1551 Eide";"2003";"Personer";3235
"1551 Eide";"2004";"Personer";3287
"1551 Eide";"2005";"Personer";3304
"1551 Eide";"2006";"Personer";3342
"1551 Eide";"2007";"Personer";3365
"1551 Eide";"2008";"Personer";3362
"1551 Eide";"2009";"Personer";3316
"1551 Eide";"2010";"Personer";3382
"1551 Eide";"2011";"Personer";3438
"1551 Eide";"2012";"Personer";3442
"1551 Eide";"2013";"Personer";3476
"1551 Eide";"2014";"Personer";3471
"1551 Eide";"2015";"Personer";3463
"1551 Eide";"2016";"Personer";3467
"1551 Eide";"2017";"Personer";3454
"1554 Averøy";"1986";"Personer";5601
"1554 Averøy";"1987";"Personer";5599
"1554 Averøy";"1988";"Personer";5613
"1554 Averøy";"1989";"Personer";5601
"1554 Averøy";"1990";"Personer";5618
"1554 Averøy";"1991";"Personer";5554
"1554 Averøy";"1992";"Personer";5586
"1554 Averøy";"1993";"Personer";5571
"1554 Averøy";"1994";"Personer";5558
"1554 Averøy";"1995";"Personer";5590
"1554 Averøy";"1996";"Personer";5584
"1554 Averøy";"1997";"Personer";5569
"1554 Averøy";"1998";"Personer";5520
"1554 Averøy";"1999";"Personer";5470
"1554 Averøy";"2000";"Personer";5409
"1554 Averøy";"2001";"Personer";5428
"1554 Averøy";"2002";"Personer";5430
"1554 Averøy";"2003";"Personer";5462
"1554 Averøy";"2004";"Personer";5472
"1554 Averøy";"2005";"Personer";5448
"1554 Averøy";"2006";"Personer";5360
"1554 Averøy";"2007";"Personer";5367
"1554 Averøy";"2008";"Personer";5402
"1554 Averøy";"2009";"Personer";5444
"1554 Averøy";"2010";"Personer";5477
"1554 Averøy";"2011";"Personer";5520
"1554 Averøy";"2012";"Personer";5593
"1554 Averøy";"2013";"Personer";5651
"1554 Averøy";"2014";"Personer";5687
"1554 Averøy";"2015";"Personer";5794
"1554 Averøy";"2016";"Personer";5826
"1554 Averøy";"2017";"Personer";5856
